timestamp,actual_temperature,predicted_temperature,reason
2025-04-17 08:30:34,14.562,20.451581954956055,Single deviation > 3°C
2025-04-17 08:40:52,12.375,8.927075386047363,Single deviation > 3°C
2025-04-17 09:18:57,12.812,17.155759811401367,Single deviation > 3°C
2025-04-17 09:28:13,10.875,7.7590155601501465,Single deviation > 3°C
2025-04-17 10:05:16,16.5,20.726839065551758,Single deviation > 3°C
2025-04-17 11:03:56,12.312,8.576964378356934,Single deviation > 3°C
2025-04-17 11:40:59,14.562,20.46822738647461,Single deviation > 3°C
2025-04-17 12:29:22,15.375,20.77414321899414,Single deviation > 3°C
2025-04-17 12:39:39,12.562,9.24858570098877,Single deviation > 3°C
2025-04-17 13:18:47,14.125,19.9371395111084,Single deviation > 3°C
2025-04-17 14:07:09,15.437,20.814563751220703,Single deviation > 3°C
2025-04-17 14:55:31,16.187,20.932575225830078,Single deviation > 3°C
2025-04-17 15:05:48,13.25,10.032445907592773,Single deviation > 3°C
2025-04-17 15:43:53,13.312,18.322893142700195,Single deviation > 3°C
2025-04-17 15:53:09,11.437,7.7545623779296875,Single deviation > 3°C
2025-04-17 16:31:14,13.375,18.28409767150879,Single deviation > 3°C
2025-04-17 16:40:30,11.125,7.710806846618652,Single deviation > 3°C
2025-04-17 17:18:35,13.625,19.114395141601562,Single deviation > 3°C
2025-04-17 17:28:54,12.687,9.558547019958496,Single deviation > 3°C
2025-04-17 18:04:55,14.187,19.867015838623047,Single deviation > 3°C
2025-04-17 18:52:18,15.0,20.700483322143555,Single deviation > 3°C
2025-04-17 19:02:36,12.687,9.138640403747559,Single deviation > 3°C
2025-04-17 19:38:36,15.312,20.793224334716797,Single deviation > 3°C
2025-04-17 20:25:58,15.625,20.837120056152344,Single deviation > 3°C
2025-04-17 20:36:15,12.375,8.841774940490723,Single deviation > 3°C
2025-04-17 21:11:14,13.375,18.394323348999023,Single deviation > 3°C
2025-04-17 21:58:34,13.875,19.18349838256836,Single deviation > 3°C
2025-04-17 22:08:52,12.937,9.638810157775879,Single deviation > 3°C
2025-04-17 22:43:51,17.5,20.94671630859375,Single deviation > 3°C
2025-04-17 22:55:09,11.562,8.405951499938965,Single deviation > 3°C
2025-04-17 23:32:13,17.5,20.908864974975586,Single deviation > 3°C
2025-04-17 23:43:32,12.562,9.35136890411377,Single deviation > 3°C
2025-04-18 00:18:32,15.562,20.94855499267578,Single deviation > 3°C
2025-04-18 01:03:48,12.375,15.384060859680176,Single deviation > 3°C
2025-04-18 01:14:05,11.5,8.372532844543457,Single deviation > 3°C
2025-04-18 01:49:05,14.75,20.511362075805664,Single deviation > 3°C
2025-04-18 02:32:19,14.125,19.944072723388672,Single deviation > 3°C
2025-04-18 02:42:37,11.562,7.984563827514648,Single deviation > 3°C
2025-04-18 03:13:28,17.312,21.091777801513672,Single deviation > 3°C
2025-04-18 03:24:47,12.937,9.585394859313965,Single deviation > 3°C
2025-04-18 03:58:46,17.75,20.925737380981445,Single deviation > 3°C
2025-04-18 04:43:02,15.687,20.949222564697266,Single deviation > 3°C
2025-04-18 05:28:19,13.125,18.173322677612305,Single deviation > 3°C
2025-04-18 06:12:34,12.562,16.00935935974121,Single deviation > 3°C
2025-04-18 06:53:44,12.625,16.34355354309082,Single deviation > 3°C
2025-04-18 07:39:02,12.937,16.933576583862305,Single deviation > 3°C
2025-04-18 08:22:16,12.687,16.34369468688965,Single deviation > 3°C
2025-04-18 08:32:34,11.125,8.030137062072754,Single deviation > 3°C
2025-04-18 09:06:31,14.062,19.542272567749023,Single deviation > 3°C
2025-04-18 09:17:50,11.812,8.653768539428711,Single deviation > 3°C
2025-04-18 09:52:51,14.812,20.504121780395508,Single deviation > 3°C
2025-04-18 10:04:10,11.562,8.42575454711914,Single deviation > 3°C
2025-04-18 10:37:06,15.062,20.728452682495117,Single deviation > 3°C
2025-04-18 11:20:21,17.375,21.000194549560547,Single deviation > 3°C
2025-04-18 11:31:40,11.625,8.403216361999512,Single deviation > 3°C
2025-04-18 12:04:35,16.437,21.02952003479004,Single deviation > 3°C
2025-04-18 12:15:54,11.25,8.240067481994629,Single deviation > 3°C
2025-04-18 12:49:51,13.875,18.95108985900879,Single deviation > 3°C
2025-04-18 14:18:23,13.687,18.459705352783203,Single deviation > 3°C
2025-04-18 14:59:34,16.5,21.219375610351562,Single deviation > 3°C
2025-04-18 15:43:50,17.125,21.03445816040039,Single deviation > 3°C
2025-04-18 15:55:09,13.375,10.25676155090332,Single deviation > 3°C
2025-04-18 16:25:01,13.687,18.57814598083496,Single deviation > 3°C
2025-04-18 17:08:17,14.0,18.852325439453125,Single deviation > 3°C
2025-04-18 17:52:31,13.812,18.463821411132812,Single deviation > 3°C
2025-04-18 18:03:51,11.625,8.517898559570312,Single deviation > 3°C
2025-04-18 18:33:40,13.562,18.085346221923828,Single deviation > 3°C
2025-04-18 19:15:52,17.5,21.077634811401367,Single deviation > 3°C
2025-04-18 19:58:05,17.875,21.124940872192383,Single deviation > 3°C
2025-04-18 20:41:18,14.125,19.36358642578125,Single deviation > 3°C
2025-04-18 21:22:28,13.75,18.558013916015625,Single deviation > 3°C
2025-04-18 22:05:41,17.187,21.006412506103516,Single deviation > 3°C
2025-04-18 22:45:51,14.5,19.927831649780273,Single deviation > 3°C
2025-04-18 22:59:14,12.187,9.06596851348877,Single deviation > 3°C
2025-04-18 23:28:03,16.562,21.070419311523438,Single deviation > 3°C
2025-04-19 00:08:12,16.812,21.274545669555664,Single deviation > 3°C
2025-04-19 00:20:33,11.375,8.283646583557129,Single deviation > 3°C
2025-04-19 00:48:20,13.812,18.619121551513672,Single deviation > 3°C
2025-04-19 01:26:26,18.062,21.37956428527832,Single deviation > 3°C
2025-04-19 02:06:33,16.25,21.289594650268555,Single deviation > 3°C
2025-04-19 02:46:40,16.812,21.199111938476562,Single deviation > 3°C
2025-04-19 03:25:48,17.875,21.29205894470215,Single deviation > 3°C
2025-04-19 04:06:57,13.875,18.417694091796875,Single deviation > 3°C
2025-04-19 04:45:02,13.625,18.138525009155273,Single deviation > 3°C
